REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,METRIC,METRIC_NAME,METRIC_VALUE
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD19f,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,80
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD19g,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,8
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD19h,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,89
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,30
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD20a,Number of patients aged 0 to 17 which have an open suspected autism referral in the month receiving at least one care contact in the month,15
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD20b,Number of patients aged 18 and over which have an open suspected autism referral in the month receiving at least one care contact in the month,15
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,10
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD21a,Number of patients aged 0 to 17 with an open suspected autism referral receiving an autism diagnosis in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD21b,Number of patients aged 18 and over with an open suspected autism referral receiving an autism diagnosis in the month,10
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD23a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD23b,Number of patients aged 18 and over with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD24a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD24b,Number of patients aged 18 and over with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,66
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD25a,Median waiting time in days of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,498
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD25b,Median waiting time in days of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,44
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,50
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD26a,Number of open referrals of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,15
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,R,Chinese,NONE,NONE,ASD26b,Number of open referrals of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,35
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,255
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD12a,Number of new suspected autism referrals for those aged 0 to 17 in the month,110
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD12b,Number of new suspected autism referrals for those aged 18 and over in the month,145
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,240
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD13a,Number of closed suspected autism referrals for those aged 0 to 17 in the month,110
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD13b,Number of closed suspected autism referrals for those aged 18 and over in the month,130
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,4970
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,4415
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16b,Number of patients aged 0 to 17 with an open suspected autism referral in the month,2340
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks,2110
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16d,Number of patients aged 18 and over with an open suspected autism referral in the month,2630
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,2305
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",547
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",486
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",1109
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",999
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16j,"Number of patients aged 18 and over with an open suspected autism referral in the month per 100,000 of the population",377
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD16k,"Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",330
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,155
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,530
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,3755
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD18c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,95
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD18d,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,65
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD18e,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,300
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD18f,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,1720
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD18g,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,225
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD18h,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,2035
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,12
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,85
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD19d,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD19e,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,14
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD19f,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,82
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD19g,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,10
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD19h,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,88
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,230
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD20a,Number of patients aged 0 to 17 which have an open suspected autism referral in the month receiving at least one care contact in the month,125
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD20b,Number of patients aged 18 and over which have an open suspected autism referral in the month receiving at least one care contact in the month,105
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,35
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD21a,Number of patients aged 0 to 17 with an open suspected autism referral receiving an autism diagnosis in the month,20
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD21b,Number of patients aged 18 and over with an open suspected autism referral receiving an autism diagnosis in the month,15
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD23a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD23b,Number of patients aged 18 and over with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD24a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD24b,Number of patients aged 18 and over with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,259
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD25a,Median waiting time in days of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,641
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD25b,Median waiting time in days of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,85
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,385
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD26a,Number of open referrals of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,165
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,S,Any other ethnic group,NONE,NONE,ASD26b,Number of open referrals of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,220
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,1230
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD12a,Number of new suspected autism referrals for those aged 0 to 17 in the month,615
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD12b,Number of new suspected autism referrals for those aged 18 and over in the month,580
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,805
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD13a,Number of closed suspected autism referrals for those aged 0 to 17 in the month,580
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD13b,Number of closed suspected autism referrals for those aged 18 and over in the month,225
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,9165
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,7340
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16b,Number of patients aged 0 to 17 with an open suspected autism referral in the month,5330
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks,4485
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16d,Number of patients aged 18 and over with an open suspected autism referral in the month,3800
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,2860
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",0
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",0
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",0
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",0
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16j,"Number of patients aged 18 and over with an open suspected autism referral in the month per 100,000 of the population",0
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD16k,"Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",0
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,185
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,1325
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,5935
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD18c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,125
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD18d,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,60
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD18e,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,1080
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD18f,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,3375
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD18g,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,245
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD18h,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,2560
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,18
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,81
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD19d,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,2
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD19e,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,24
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD19f,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,75
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD19g,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,9
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD19h,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,90
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,860
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD20a,Number of patients aged 0 to 17 which have an open suspected autism referral in the month receiving at least one care contact in the month,650
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD20b,Number of patients aged 18 and over which have an open suspected autism referral in the month receiving at least one care contact in the month,205
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,180
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD21a,Number of patients aged 0 to 17 with an open suspected autism referral receiving an autism diagnosis in the month,15
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD21b,Number of patients aged 18 and over with an open suspected autism referral receiving an autism diagnosis in the month,165
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD23a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD23b,Number of patients aged 18 and over with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD24a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD24b,Number of patients aged 18 and over with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,185
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD25a,Median waiting time in days of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,260
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD25b,Median waiting time in days of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,106
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,1745
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD26a,Number of open referrals of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,1055
01/06/2026,30/06/2026,Latest Available Data,Ethnicity,UNKNOWN,UNKNOWN,NONE,NONE,ASD26b,Number of open referrals of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,690
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,6990
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD12a,Number of new suspected autism referrals for those aged 0 to 17 in the month,3685
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD12b,Number of new suspected autism referrals for those aged 18 and over in the month,3300
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,6130
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD13a,Number of closed suspected autism referrals for those aged 0 to 17 in the month,4115
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD13b,Number of closed suspected autism referrals for those aged 18 and over in the month,2015
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,138045
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,122435
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16b,Number of patients aged 0 to 17 with an open suspected autism referral in the month,87130
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks,79115
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16d,Number of patients aged 18 and over with an open suspected autism referral in the month,51015
